,match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2,player1_rank,player2_rank
0,2012-frenchopen-1101,2012,frenchopen,1101,Novak Djokovic,Potito Starace,,,,,,,,,,,1.0,97.0
1,2012-frenchopen-1102,2012,frenchopen,1102,Blaz Kavcic,Lleyton Hewitt,,,,,,,,,,,99.0,175.0
2,2012-frenchopen-1104,2012,frenchopen,1104,Michael Berrer,Jurgen Melzer,,,,,,,,,,,114.0,33.0
3,2012-frenchopen-1109,2012,frenchopen,1109,Gilles Simon,Ryan Harrison,,,,,,,,,,,12.0,56.0
4,2012-frenchopen-1110,2012,frenchopen,1110,Xavier Malisse,Brian Baker,,,,,,,,,,,80.0,216.0
5,2012-frenchopen-1113,2012,frenchopen,1113,Viktor Troicki,Thomaz Bellucci,,,,,,,,,,,31.0,70.0
6,2012-frenchopen-1117,2012,frenchopen,1117,Roger Federer,Tobias Kamke,,,,,,,,,,,3.0,77.0
7,2012-frenchopen-1122,2012,frenchopen,1122,Arnaud Clement,Alex Bogomolov Jr.,,,,,,,,,,,,
8,2012-frenchopen-1124,2012,frenchopen,1124,Florent Serra,Feliciano Lopez,,,,,,,,,,,155.0,17.0
9,2012-frenchopen-1129,2012,frenchopen,1129,Kevin Anderson,Rui Machado,,,,,,,,,,,34.0,79.0
10,2012-frenchopen-1131,2012,frenchopen,1131,Michael Llodra,Guillermo Garcia-Lopez,,,,,,,,,,,,
11,2012-frenchopen-1132,2012,frenchopen,1132,Dudi Sela,Tomas Berdych,,,,,,,,,,,94.0,7.0
12,2012-frenchopen-1133,2012,frenchopen,1133,David Ferrer,Lukas Lacko,,,,,,,,,,,6.0,63.0
13,2012-frenchopen-1134,2012,frenchopen,1134,Benoit Paire,Albert Ramos,,,,,,,,,,,66.0,38.0
14,2012-frenchopen-1135,2012,frenchopen,1135,Ivan Dodig,Robin Haase,,,,,,,,,,,75.0,39.0
15,2012-frenchopen-1136,2012,frenchopen,1136,James Blake,Mikhail Youzhny,,,,,,,,,,,96.0,30.0
16,2012-frenchopen-1139,2012,frenchopen,1139,Paul-Henri Mathieu,Bjorn Phau,,,,,,,,,,,,
17,2012-frenchopen-1140,2012,frenchopen,1140,Rogerio Dutra Silva,John Isner,,,,,,,,,,,121.0,11.0
18,2012-frenchopen-1142,2012,frenchopen,1142,Filippo Volandri,Tommy Haas,,,,,,,,,,,81.0,112.0
