,match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2,player1_rank,player2_rank
0,2017-wimbledon-1101,2017,wimbledon,1101,Andy Murray,Alexander Bublik,,,,,,,,,,,1.0,134.0
1,2017-wimbledon-1102,2017,wimbledon,1102,Joao Sousa,Dustin Brown,,,,,,,,,,,58.0,94.0
2,2017-wimbledon-1103,2017,wimbledon,1103,Jiri Vesely,Illya Marchenko,,,,,,,,,,,46.0,117.0
3,2017-wimbledon-1104,2017,wimbledon,1104,Dmitry Tursunov,Fabio Fognini,,,,,,,,,,,701.0,29.0
4,2017-wimbledon-1105,2017,wimbledon,1105,Nick Kyrgios,Pierre Hugues Herbert,,,,,,,,,,,20.0,69.0
5,2017-wimbledon-1106,2017,wimbledon,1106,Rogerio Dutra Silva,Benoit Paire,,,,,,,,,,,68.0,43.0
6,2017-wimbledon-1107,2017,wimbledon,1107,Denis Shapovalov,Jerzy Janowicz,,,,,,,,,,,164.0,141.0
7,2017-wimbledon-1108,2017,wimbledon,1108,Malek Jaziri,Lucas Pouille,,,,,,,,,,,74.0,15.0
8,2017-wimbledon-1109,2017,wimbledon,1109,Jo Wilfried Tsonga,Cameron Norrie,,,,,,,,,,,10.0,236.0
9,2017-wimbledon-1110,2017,wimbledon,1110,Simone Bolelli,Yen Hsun Lu,,,,,,,,,,,312.0,73.0
10,2017-wimbledon-1111,2017,wimbledon,1111,Carlos Berlocq,Nikoloz Basilashvili,,,,,,,,,,,80.0,51.0
11,2017-wimbledon-1112,2017,wimbledon,1112,Thomas Fabbiano,Sam Querrey,,,,,,,,,,,95.0,28.0
12,2017-wimbledon-1113,2017,wimbledon,1113,Fernando Verdasco,Kevin Anderson,,,,,,,,,,,35.0,45.0
13,2017-wimbledon-1114,2017,wimbledon,1114,Norbert Gombos,Andreas Seppi,,,,,,,,,,,90.0,102.0
14,2017-wimbledon-1115,2017,wimbledon,1115,Tommy Haas,Ruben Bemelmans,,,,,,,,,,,255.0,124.0
15,2017-wimbledon-1116,2017,wimbledon,1116,Daniil Medvedev,Stan Wawrinka,,,,,,,,,,,,
16,2017-wimbledon-1117,2017,wimbledon,1117,Rafael Nadal,John Millman,,,,,,,,,,,2.0,137.0
17,2017-wimbledon-1118,2017,wimbledon,1118,Donald Young,Denis Istomin,,,,,,,,,,,47.0,71.0
18,2017-wimbledon-1119,2017,wimbledon,1119,Thiago Monteiro,Andrew Whittington,,,,,,,,,,,98.0,209.0
19,2017-wimbledon-1120,2017,wimbledon,1120,Andrey Kuznetsov,Karen Khachanov,,,,,,,,,,,77.0,34.0
20,2017-wimbledon-1121,2017,wimbledon,1121,Ivo Karlovic,Aljaz Bedene,,,,,,,,,,,23.0,56.0
21,2017-wimbledon-1122,2017,wimbledon,1122,Damir Dzumhur,Renzo Olivo,,,,,,,,,,,83.0,87.0
22,2017-wimbledon-1123,2017,wimbledon,1123,Lukas Rosol,Henri Laaksonen,,,,,,,,,,,213.0,101.0
23,2017-wimbledon-1124,2017,wimbledon,1124,Marton Fucsovics,Gilles Muller,,,,,,,,,,,107.0,26.0
24,2017-wimbledon-1125,2017,wimbledon,1125,Kei Nishikori,Marco Cecchinato,,,,,,,,,,,9.0,105.0
25,2017-wimbledon-1126,2017,wimbledon,1126,Julien Benneteau,Sergiy Stakhovsky,,,,,,,,,,,81.0,122.0
26,2017-wimbledon-1127,2017,wimbledon,1127,Peter Gojowczyk,Marius Copil,,,,,,,,,,,140.0,85.0
