,match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2,player1_rank,player2_rank
0,2014-frenchopen-1101,2014,frenchopen,1101,Rafael Nadal,Robby Ginepri,,,,,,,,,,,1.0,216.0
1,2014-frenchopen-1102,2014,frenchopen,1102,Paul-Henri Mathieu,Dominic Thiem,,,,,,,,,,,,
2,2014-frenchopen-1103,2014,frenchopen,1103,James Duckworth,Leonardo Mayer,,,,,,,,,,,133.0,98.0
3,2014-frenchopen-1104,2014,frenchopen,1104,Teymuraz Gabashvili,Vasek Pospisil,,,,,,,,,,,79.0,30.0
4,2014-frenchopen-1105,2014,frenchopen,1105,Nicolas Almagro,Jack Sock,,,,,,,,,,,14.0,95.0
5,2014-frenchopen-1106,2014,frenchopen,1106,Steve Johnson,Laurent Lokoli,,,,,,,,,,,147.0,453.0
6,2014-frenchopen-1107,2014,frenchopen,1107,Dusan Lajovic,Federico Delbonis,,,,,,,,,,,117.0,55.0
7,2014-frenchopen-1108,2014,frenchopen,1108,Jurgen Zopp,Tommy Haas,,,,,,,,,,,333.0,12.0
8,2014-frenchopen-1109,2014,frenchopen,1109,Grigor Dimitrov,Ivo Karlovic,,,,,,,,,,,22.0,75.0
9,2014-frenchopen-1110,2014,frenchopen,1110,Andreas Haider-Maurer,Daniel Brands,,,,,,,,,,,,
10,2014-frenchopen-1111,2014,frenchopen,1111,Axel Michon,Bradley Klahn,,,,,,,,,,,248.0,93.0
11,2014-frenchopen-1112,2014,frenchopen,1112,Stephane Robert,Kevin Anderson,,,,,,,,,,,119.0,21.0
12,2014-frenchopen-1113,2014,frenchopen,1113,Andreas Seppi,Santiago Giraldo,,,,,,,,,,,25.0,69.0
13,2014-frenchopen-1114,2014,frenchopen,1114,Juan Monaco,Lucas Pouille,,,,,,,,,,,42.0,193.0
14,2014-frenchopen-1115,2014,frenchopen,1115,Simone Bolelli,Andrea Arnaboldi,,,,,,,,,,,303.0,212.0
15,2014-frenchopen-1116,2014,frenchopen,1116,Igor Sijsling,David Ferrer,,,,,,,,,,,73.0,3.0
16,2014-frenchopen-1117,2014,frenchopen,1117,Stan Wawrinka,Guillermo Garcia-Lopez,,,,,,,,,,,,
17,2014-frenchopen-1118,2014,frenchopen,1118,Adrian Mannarino,Yen-Hsun Lu,,,,,,,,,,,,
18,2014-frenchopen-1119,2014,frenchopen,1119,Donald Young,Dudi Sela,,,,,,,,,,,91.0,68.0
19,2014-frenchopen-1120,2014,frenchopen,1120,Damir Dzumhur,Feliciano Lopez,,,,,,,,,,,188.0,27.0
20,2014-frenchopen-1121,2014,frenchopen,1121,Gael Monfils,Victor Hanescu,,,,,,,,,,,32.0,76.0
21,2014-frenchopen-1122,2014,frenchopen,1122,Albano Olivetti,Jan-Lennard Struff,,,,,,,,,,,,
22,2014-frenchopen-1123,2014,frenchopen,1123,Benjamin Becker,Thomaz Bellucci,,,,,,,,,,,81.0,129.0
23,2014-frenchopen-1124,2014,frenchopen,1124,Andreas Beck,Fabio Fognini,,,,,,,,,,,187.0,16.0
24,2014-frenchopen-1125,2014,frenchopen,1125,Richard Gasquet,Bernard Tomic,,,,,,,,,,,9.0,57.0
25,2014-frenchopen-1126,2014,frenchopen,1126,Lleyton Hewitt,Carlos Berlocq,,,,,,,,,,,43.0,41.0
26,2014-frenchopen-1127,2014,frenchopen,1127,Matthew Ebden,Pablo Cuevas,,,,,,,,,,,67.0,221.0
27,2014-frenchopen-1128,2014,frenchopen,1128,Michael Llodra,Fernando Verdasco,,,,,,,,,,,102.0,33.0
