,match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2,player1_rank,player2_rank
0,2011-ausopen-1101,2011,ausopen,1101,Rafael Nadal,Marcos Daniel,Retired,1,Men's Singles,Round 1,Rod Laver Arena,A,atpn409,atpd339,ESP,BRA,1.0,96.0
1,2011-ausopen-1103,2011,ausopen,1103,Bernard Tomic,Jeremy Chardy,Complete,1,Men's Singles,Round 1,Hisense Arena,B,atpta46,atpca12,AUS,FRA,209.0,44.0
2,2011-ausopen-1105,2011,ausopen,1105,John Isner,Florent Serra,Complete,1,Men's Singles,Round 1,Court 6,H,atpi186,atps963,USA,FRA,20.0,69.0
3,2011-ausopen-1108,2011,ausopen,1108,Donald Young,Marin Cilic,Complete,2,Men's Singles,Round 1,Show Court 2,D,atpy124,atpc977,USA,CRO,129.0,15.0
4,2011-ausopen-1112,2011,ausopen,1112,Juan Ignacio Chela,Michael Llodra,Complete,2,Men's Singles,Round 1,Show Court 2,D,atpc514,atpl428,ARG,FRA,38.0,22.0
5,2011-ausopen-1113,2011,ausopen,1113,David Nalbandian,Lleyton Hewitt,Complete,1,Men's Singles,Round 1,Rod Laver Arena,A,atpn301,atph432,ARG,AUS,27.0,54.0
6,2011-ausopen-1114,2011,ausopen,1114,Richard Berankis,Marinko Matosevic,Complete,1,Men's Singles,Round 1,Court 6,H,atpbe90,atpme05,LTU,AUS,,
7,2011-ausopen-1115,2011,ausopen,1115,Michael Russell,Matthew Ebden,Complete,1,Men's Singles,Round 1,Margaret Court Arena,C,atpr368,atpe690,USA,AUS,103.0,185.0
8,2011-ausopen-1116,2011,ausopen,1116,Jarkko Nieminen,David Ferrer,Complete,2,Men's Singles,Round 1,Show Court 3,E,atpn289,atpf401,FIN,ESP,39.0,7.0
9,2011-ausopen-1117,2011,ausopen,1117,Robin Soderling,Potito Starace,Complete,1,Men's Singles,Round 1,Margaret Court Arena,C,atpsa49,atps843,SWE,ITA,4.0,47.0
10,2011-ausopen-1124,2011,ausopen,1124,Philipp Petzschner,Jo-Wilfried Tsonga,Complete,2,Men's Singles,Round 1,Margaret Court Arena,C,atpp624,atpt786,GER,FRA,,
11,2011-ausopen-1126,2011,ausopen,1126,Carsten Ball,Pere Riba,Complete,2,Men's Singles,Round 1,Court 8,J,atpbd59,atpr750,AUS,ESP,158.0,71.0
12,2011-ausopen-1127,2011,ausopen,1127,Dudi Sela,Juan Martin Del Potro,Complete,2,Men's Singles,Round 1,Show Court 2,D,atpsc56,atpd683,ISR,ARG,95.0,259.0
13,2011-ausopen-1128,2011,ausopen,1128,Grega Zemlja,Marcos Baghdatis,Complete,2,Men's Singles,Round 1,Show Court 3,E,atpz189,atpb837,SLO,CYP,142.0,21.0
14,2011-ausopen-1132,2011,ausopen,1132,Karol Beck,Andy Murray,Retired,2,Men's Singles,Round 1,Hisense Arena,B,atpb804,atpmc10,SVK,GBR,104.0,5.0
15,2011-ausopen-1133,2011,ausopen,1133,Tomas Berdych,Marco Crugnola,Complete,1,Men's Singles,Round 1,Show Court 2,D,atpba47,atpc968,CZE,ITA,6.0,242.0
16,2011-ausopen-1136,2011,ausopen,1136,Frank Dancevic,Richard Gasquet,Complete,2,Men's Singles,Round 1,Court 8,J,atpd499,atpg628,CAN,FRA,269.0,29.0
17,2011-ausopen-1138,2011,ausopen,1138,Fabio Fognini,Kei Nishikori,Complete,2,Men's Singles,Round 1,Court 8,J,atpf510,atpn552,ITA,JPN,57.0,83.0
18,2011-ausopen-1140,2011,ausopen,1140,Rainer Schuettler,Fernando Verdasco,Complete,2,Men's Singles,Round 1,Show Court 2,D,atps636,atpv306,GER,ESP,84.0,9.0
19,2011-ausopen-1144,2011,ausopen,1144,Peter Luczak,Ivan Ljubicic,Complete,2,Men's Singles,Round 1,Margaret Court Arena,C,atpl515,atpl360,AUS,CRO,136.0,17.0
20,2011-ausopen-1148,2011,ausopen,1148,Marcel Granollers,Novak Djokovic,Complete,2,Men's Singles,Round 1,Rod Laver Arena,A,atpg710,atpd643,ESP,SRB,42.0,3.0
21,2011-ausopen-1149,2011,ausopen,1149,Andy Roddick,Jan Hajek,Complete,1,Men's Singles,Round 1,Hisense Arena,B,atpr485,atph571,USA,CZE,8.0,98.0
22,2011-ausopen-1152,2011,ausopen,1152,Simon Greul,Juan Monaco,Complete,2,Men's Singles,Round 1,Court 6,H,atpg511,atpma21,GER,ARG,131.0,26.0
23,2011-ausopen-1153,2011,ausopen,1153,Stanislas Wawrinka,Teymuraz Gabashvili,Complete,1,Men's Singles,Round 1,Show Court 3,E,atpw367,atpg681,SUI,RUS,19.0,77.0
24,2011-ausopen-1156,2011,ausopen,1156,Thiemo de Bakker,Gael Monfils,Complete,2,Men's Singles,Round 1,Hisense Arena,B,atpd776,atpmc65,NED,FRA,,
25,2011-ausopen-1157,2011,ausopen,1157,Mardy Fish,Victor Hanescu,Complete,1,Men's Singles,Round 1,Show Court 3,E,atpf339,atph528,USA,ROU,16.0,52.0
26,2011-ausopen-1160,2011,ausopen,1160,Lukasz Kubot,Sam Querrey,Complete,1,Men's Singles,Round 1,Show Court 2,D,atpk540,atpq927,POL,USA,72.0,18.0
27,2011-ausopen-1163,2011,ausopen,1163,Yen-Hsun Lu,Gilles Simon,Complete,2,Men's Singles,Round 1,Court 6,H,atpl575,atpsd32,TPE,FRA,,
28,2011-ausopen-1164,2011,ausopen,1164,Lukas Lacko,Roger Federer,Complete,2,Men's Singles,Round 1,Rod Laver Arena,A,atpl797,atpf324,SVK,SUI,99.0,2.0
29,2011-ausopen-1201,2011,ausopen,1201,Rafael Nadal,Ryan Sweeting,Complete,1,Men's Singles,Round 2,Rod Laver Arena,A,atpn409,atpsg87,ESP,USA,1.0,116.0
30,2011-ausopen-1202,2011,ausopen,1202,Bernard Tomic,Feliciano Lopez,Complete,1,Men's Singles,Round 2,Hisense Arena,B,atpta46,atpl397,AUS,ESP,209.0,32.0
31,2011-ausopen-1203,2011,ausopen,1203,John Isner,Radek Stepanek,Complete,1,Men's Singles,Round 2,Show Court 3,E,atpi186,atps694,USA,CZE,20.0,65.0
32,2011-ausopen-1204,2011,ausopen,1204,Santiago Giraldo,Marin Cilic,Complete,2,Men's Singles,Round 2,Show Court 2,D,atpg725,atpc977,COL,CRO,64.0,15.0
33,2011-ausopen-1205,2011,ausopen,1205,Mikhail Youzhny,Blaz Kavcic,Complete,1,Men's Singles,Round 2,Court 6,H,atpy061,atpk834,RUS,SLO,10.0,100.0
34,2011-ausopen-1206,2011,ausopen,1206,Milos Raonic,Michael Llodra,Complete,1,Men's Singles,Round 2,Show Court 3,E,atpr975,atpl428,CAN,FRA,153.0,22.0
35,2011-ausopen-1207,2011,ausopen,1207,David Nalbandian,Richard Berankis,Retired,2,Men's Singles,Round 2,Show Court 2,D,atpn301,atpbe90,ARG,LTU,,
36,2011-ausopen-1208,2011,ausopen,1208,Michael Russell,David Ferrer,Complete,2,Men's Singles,Round 2,Show Court 2,D,atpr368,atpf401,USA,ESP,103.0,7.0
37,2011-ausopen-1209,2011,ausopen,1209,Robin Soderling,Gilles Muller,Complete,1,Men's Singles,Round 2,Hisense Arena,B,atpsa49,atpma30,SWE,LUX,4.0,122.0
38,2011-ausopen-1212,2011,ausopen,1212,Andreas Seppi,Jo-Wilfried Tsonga,Complete,2,Men's Singles,Round 2,Margaret Court Arena,C,atpsa93,atpt786,ITA,FRA,,
39,2011-ausopen-1213,2011,ausopen,1213,Jurgen Melzer,Pere Riba,Complete,1,Men's Singles,Round 2,Court 8,J,atpm762,atpr750,AUT,ESP,11.0,71.0
40,2011-ausopen-1214,2011,ausopen,1214,Juan Martin Del Potro,Marcos Baghdatis,Complete,2,Men's Singles,Round 2,Rod Laver Arena,A,atpd683,atpb837,ARG,CYP,259.0,21.0
