,match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2,player1_rank,player2_rank
0,2014-wimbledon-1101,2014,wimbledon,1101,Novak Djokovic,Andrey Golubev,,,,,,,,,,,2.0,55.0
1,2014-wimbledon-1102,2014,wimbledon,1102,Radek Stepanek,Pablo Cuevas,,,,,,,,,,,40.0,111.0
2,2014-wimbledon-1103,2014,wimbledon,1103,Konstantin Kravchuk,Gilles Simon,,,,,,,,,,,214.0,36.0
3,2014-wimbledon-1104,2014,wimbledon,1104,Robin Haase,Vasek Pospisil,,,,,,,,,,,51.0,35.0
4,2014-wimbledon-1105,2014,wimbledon,1105,Mikhail Youzhny,James Ward,,,,,,,,,,,16.0,155.0
5,2014-wimbledon-1106,2014,wimbledon,1106,Jimmy Wang,Alejandro Gonzalez,,,,,,,,,,,148.0,74.0
6,2014-wimbledon-1107,2014,wimbledon,1107,Bradley Klahn,Sam Querrey,,,,,,,,,,,73.0,77.0
7,2014-wimbledon-1108,2014,wimbledon,1108,Jurgen Melzer,Jo-Wilfried Tsonga,,,,,,,,,,,,
8,2014-wimbledon-1109,2014,wimbledon,1109,Ernests Gulbis,Jurgen Zopp,,,,,,,,,,,10.0,275.0
9,2014-wimbledon-1110,2014,wimbledon,1110,Sergiy Stakhovsky,Carlos Berlocq,,,,,,,,,,,89.0,44.0
10,2014-wimbledon-1111,2014,wimbledon,1111,Jeremy Chardy,Daniel Cox,,,,,,,,,,,43.0,215.0
11,2014-wimbledon-1112,2014,wimbledon,1112,Marinko Matosevic,Fernando Verdasco,,,,,,,,,,,59.0,23.0
12,2014-wimbledon-1113,2014,wimbledon,1113,Marin Cilic,Paul-Henri Mathieu,,,,,,,,,,,,
13,2014-wimbledon-1114,2014,wimbledon,1114,Andreas Haider-Maurer,Kyle Edmund,,,,,,,,,,,,
14,2014-wimbledon-1115,2014,wimbledon,1115,Bernard Tomic,Evgeny Donskoy,,,,,,,,,,,82.0,100.0
15,2014-wimbledon-1116,2014,wimbledon,1116,Victor Hanescu,Tomas Berdych,,,,,,,,,,,103.0,6.0
16,2014-wimbledon-1117,2014,wimbledon,1117,Andy Murray,David Goffin,,,,,,,,,,,5.0,104.0
17,2014-wimbledon-1118,2014,wimbledon,1118,Pablo Andujar,Blaz Rola,,,,,,,,,,,79.0,91.0
18,2014-wimbledon-1119,2014,wimbledon,1119,Tobias Kamke,Jan Hernych,,,,,,,,,,,90.0,220.0
19,2014-wimbledon-1120,2014,wimbledon,1120,Steve Johnson,Roberto Bautista Agut,,,,,,,,,,,68.0,28.0
20,2014-wimbledon-1121,2014,wimbledon,1121,Kevin Anderson,Aljaz Bedene,,,,,,,,,,,18.0,138.0
