,match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2,player1_rank,player2_rank
0,2014-usopen-1101,2014,usopen,1101,Novak Djokovic,Diego Schwartzman,,,,,,,,,,,,
1,2014-usopen-1103,2014,usopen,1103,Maximo Gonzalez,Sam Querrey,,,,,,,,,,,83.0,56.0
2,2014-usopen-1106,2014,usopen,1106,Michael Llodra,Daniel Gimeno-Traver,,,,,,,,,,,,
3,2014-usopen-1108,2014,usopen,1108,Marcos Giron,John Isner,,,,,,,,,,,433.0,15.0
4,2014-usopen-1109,2014,usopen,1109,Jo-Wilfried Tsonga,Juan Monaco,,,,,,,,,,,,
5,2014-usopen-1110,2014,usopen,1110,James McGee,Aleksandr Nedovyesov,,,,,,,,,,,,
6,2014-usopen-1112,2014,usopen,1112,Benoit Paire,Julien Benneteau,,,,,,,,,,,99.0,27.0
7,2014-usopen-1114,2014,usopen,1114,Bradley Klahn,Andrey Kuznetsov,,,,,,,,,,,117.0,97.0
8,2014-usopen-1116,2014,usopen,1116,Robin Haase,Andy Murray,,,,,,,,,,,70.0,9.0
9,2014-usopen-1117,2014,usopen,1117,Stan Wawrinka,Jiri Vesely,,,,,,,,,,,,
10,2014-usopen-1119,2014,usopen,1119,Blaz Kavcic,Donald Young,,,,,,,,,,,93.0,46.0
11,2014-usopen-1121,2014,usopen,1121,Mikhail Youzhny,Nick Kyrgios,,,,,,,,,,,24.0,59.0
12,2014-usopen-1123,2014,usopen,1123,Simone Bolelli,Vasek Pospisil,,,,,,,,,,,87.0,45.0
13,2014-usopen-1124,2014,usopen,1124,Edouard Roger-Vasselin,Tommy Robredo,,,,,,,,,,,,
14,2014-usopen-1125,2014,usopen,1125,Kei Nishikori,Wayne Odesnik,,,,,,,,,,,11.0,180.0
15,2014-usopen-1126,2014,usopen,1126,Pablo Andujar,Jack Sock,,,,,,,,,,,47.0,55.0
16,2014-usopen-1132,2014,usopen,1132,Taro Daniel,Milos Raonic,,,,,,,,,,,186.0,6.0
17,2014-usopen-1133,2014,usopen,1133,Tomas Berdych,Lleyton Hewitt,,,,,,,,,,,7.0,41.0
18,2014-usopen-1136,2014,usopen,1136,Teymuraz Gabashvili,Santiago Giraldo,,,,,,,,,,,61.0,31.0
19,2014-usopen-1137,2014,usopen,1137,Feliciano Lopez,Ivan Dodig,,,,,,,,,,,21.0,53.0
20,2014-usopen-1138,2014,usopen,1138,Steve Johnson,Tatsuma Ito,,,,,,,,,,,49.0,127.0
21,2014-usopen-1140,2014,usopen,1140,Kenny De Schepper,Ernests Gulbis,,,,,,,,,,,106.0,12.0
22,2014-usopen-1141,2014,usopen,1141,Marin Cilic,Marcos Baghdatis,,,,,,,,,,,16.0,86.0
23,2014-usopen-1143,2014,usopen,1143,Jerzy Janowicz,Dusan Lajovic,,,,,,,,,,,52.0,60.0
24,2014-usopen-1144,2014,usopen,1144,Pablo Cuevas,Kevin Anderson,,,,,,,,,,,40.0,20.0
25,2014-usopen-1145,2014,usopen,1145,Gilles Simon,Radu Albot,,,,,,,,,,,30.0,205.0
26,2014-usopen-1146,2014,usopen,1146,Noah Rubin,Federico Delbonis,,,,,,,,,,,584.0,66.0
27,2014-usopen-1147,2014,usopen,1147,Bernard Tomic,Dustin Brown,,,,,,,,,,,67.0,98.0
28,2014-usopen-1148,2014,usopen,1148,Damir Dzumhur,David Ferrer,,,,,,,,,,,120.0,5.0
29,2014-usopen-1149,2014,usopen,1149,Grigor Dimitrov,Ryan Harrison,,,,,,,,,,,8.0,184.0
30,2014-usopen-1150,2014,usopen,1150,Carlos Berlocq,Dudi Sela,,,,,,,,,,,63.0,84.0
31,2014-usopen-1152,2014,usopen,1152,Frank Dancevic,Joao Sousa,,,,,,,,,,,138.0,37.0
32,2014-usopen-1153,2014,usopen,1153,Gael Monfils,Jared Donaldson,,,,,,,,,,,22.0,305.0
33,2014-usopen-1155,2014,usopen,1155,Yoshihito Nishioka,Paolo Lorenzi,,,,,,,,,,,246.0,79.0
34,2014-usopen-1156,2014,usopen,1156,Denis Istomin,Richard Gasquet,,,,,,,,,,,43.0,14.0
35,2014-usopen-1157,2014,usopen,1157,Fabio Fognini,Andrey Golubev,,,,,,,,,,,17.0,64.0
