,match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2,player1_rank,player2_rank
0,2012-ausopen-1101,2012,ausopen,1101,Novak Djokovic,Paolo Lorenzi,,,,,,,,,,,1.0,108.0
1,2012-ausopen-1103,2012,ausopen,1103,Tatsuma Ito,Potito Starace,,,,,,,,,,,117.0,56.0
2,2012-ausopen-1104,2012,ausopen,1104,Nicolas Mahut,Radek Stepanek,,,,,,,,,,,81.0,31.0
3,2012-ausopen-1107,2012,ausopen,1107,Cedrik-Marcel Stebe,Lleyton Hewitt,,,,,,,,,,,,
4,2012-ausopen-1108,2012,ausopen,1108,Robin Haase,Andy Roddick,,,,,,,,,,,52.0,16.0
5,2012-ausopen-1110,2012,ausopen,1110,Jurgen Zopp,James Duckworth,,,,,,,,,,,148.0,251.0
6,2012-ausopen-1112,2012,ausopen,1112,Andreas Seppi,Richard Gasquet,,,,,,,,,,,39.0,18.0
7,2012-ausopen-1113,2012,ausopen,1113,Juan Ignacio Chela,Michael Russell,,,,,,,,,,,29.0,98.0
8,2012-ausopen-1116,2012,ausopen,1116,Rui Machado,David Ferrer,,,,,,,,,,,69.0,5.0
9,2012-ausopen-1117,2012,ausopen,1117,Andy Murray,Ryan Harrison,,,,,,,,,,,4.0,84.0
10,2012-ausopen-1124,2012,ausopen,1124,Marinko Matosevic,Gael Monfils,,,,,,,,,,,203.0,15.0
11,2012-ausopen-1125,2012,ausopen,1125,Gilles Simon,Danai Udomchoke,,,,,,,,,,,12.0,201.0
12,2012-ausopen-1127,2012,ausopen,1127,Joao Souza,Matthew Ebden,,,,,,,,,,,106.0,97.0
13,2012-ausopen-1128,2012,ausopen,1128,Stephane Robert,Kei Nishikori,,,,,,,,,,,107.0,26.0
14,2012-ausopen-1132,2012,ausopen,1132,Denis Istomin,Jo-Wilfried Tsonga,,,,,,,,,,,,
15,2012-ausopen-1133,2012,ausopen,1133,Mardy Fish,Gilles Muller,,,,,,,,,,,8.0,54.0
