,match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2,player1_rank,player2_rank
0,2012-wimbledon-1101,2012,wimbledon,1101,Novak Djokovic,Juan Carlos Ferrero,,,,,,,,,,,1.0,38.0
1,2012-wimbledon-1102,2012,wimbledon,1102,Ryan Harrison,Yen-Hsun Lu,,,,,,,,,,,,
2,2012-wimbledon-1103,2012,wimbledon,1103,Benjamin Becker,James Blake,,,,,,,,,,,126.0,90.0
3,2012-wimbledon-1104,2012,wimbledon,1104,Sergiy Stakhovsky,Radek Stepanek,,,,,,,,,,,84.0,25.0
4,2012-wimbledon-1116,2012,wimbledon,1116,Ernests Gulbis,Tomas Berdych,,,,,,,,,,,85.0,7.0
5,2012-wimbledon-1117,2012,wimbledon,1117,Roger Federer,Albert Ramos,,,,,,,,,,,3.0,43.0
6,2012-wimbledon-1122,2012,wimbledon,1122,Grega Zemlja,Josh Goodall,,,,,,,,,,,119.0,220.0
7,2012-wimbledon-1124,2012,wimbledon,1124,Paul-Henri Mathieu,Gilles Simon,,,,,,,,,,,,
8,2012-wimbledon-1125,2012,wimbledon,1125,John Isner,Alejandro Falla,,,,,,,,,,,10.0,74.0
9,2012-wimbledon-1127,2012,wimbledon,1127,Igor Andreev,Oliver Golding,,,,,,,,,,,92.0,485.0
10,2012-wimbledon-1129,2012,wimbledon,1129,Mikhail Youzhny,Donald Young,,,,,,,,,,,32.0,50.0
11,2012-wimbledon-1132,2012,wimbledon,1132,David Nalbandian,Janko Tipsarevic,,,,,,,,,,,39.0,8.0
12,2012-wimbledon-1133,2012,wimbledon,1133,David Ferrer,Dustin Brown,,,,,,,,,,,6.0,164.0
13,2012-wimbledon-1136,2012,wimbledon,1136,Jamie Baker,Andy Roddick,,,,,,,,,,,200.0,33.0
14,2012-wimbledon-1140,2012,wimbledon,1140,Robin Haase,Juan Martin Del Potro,,,,,,,,,,,40.0,9.0
15,2012-wimbledon-1145,2012,wimbledon,1145,Kevin Anderson,Grigor Dimitrov,,,,,,,,,,,30.0,65.0
16,2012-wimbledon-1148,2012,wimbledon,1148,Nikolay Davydenko,Andy Murray,,,,,,,,,,,47.0,4.0
