,match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2,player1_rank,player2_rank
0,2015-ausopen-1101,2015,ausopen,1101,Novak Djokovic,Aljaz Bedene,,,,,,,,,,,1.0,116.0
1,2015-ausopen-1103,2015,ausopen,1103,Go Soeda,Elias Ymer,,,,,,,,,,,95.0,212.0
2,2015-ausopen-1104,2015,ausopen,1104,James Ward,Fernando Verdasco,,,,,,,,,,,102.0,33.0
3,2015-ausopen-1105,2015,ausopen,1105,John Isner,Jimmy Wang,,,,,,,,,,,21.0,117.0
4,2015-ausopen-1107,2015,ausopen,1107,Pablo Carreno Busta,Gilles Muller,,,,,,,,,,,49.0,45.0
5,2015-ausopen-1108,2015,ausopen,1108,Dominic Thiem,Roberto Bautista Agut,,,,,,,,,,,37.0,15.0
6,2015-ausopen-1109,2015,ausopen,1109,Feliciano Lopez,Denis Kudla,,,,,,,,,,,14.0,122.0
7,2015-ausopen-1111,2015,ausopen,1111,Hiroki Moriya,Jerzy Janowicz,,,,,,,,,,,146.0,42.0
8,2015-ausopen-1112,2015,ausopen,1112,Lucas Pouille,Gael Monfils,,,,,,,,,,,136.0,19.0
9,2015-ausopen-1113,2015,ausopen,1113,Julien Benneteau,Benjamin Becker,,,,,,,,,,,27.0,38.0
10,2015-ausopen-1114,2015,ausopen,1114,Lleyton Hewitt,Ze Zhang,,,,,,,,,,,86.0,187.0
11,2015-ausopen-1116,2015,ausopen,1116,Illya Marchenko,Milos Raonic,,,,,,,,,,,144.0,8.0
12,2015-ausopen-1117,2015,ausopen,1117,Stan Wawrinka,Marsel Ilhan,,,,,,,,,,,,
13,2015-ausopen-1121,2015,ausopen,1121,Alexandr Dolgopolov,Paolo Lorenzi,,,,,,,,,,,23.0,60.0
14,2015-ausopen-1122,2015,ausopen,1122,Sam Querrey,Vasek Pospisil,,,,,,,,,,,35.0,55.0
15,2015-ausopen-1124,2015,ausopen,1124,Alejandro Gonzalez,Fabio Fognini,,,,,,,,,,,109.0,18.0
16,2015-ausopen-1125,2015,ausopen,1125,David Ferrer,Thomaz Bellucci,,,,,,,,,,,10.0,62.0
17,2015-ausopen-1128,2015,ausopen,1128,Robin Haase,Gilles Simon,,,,,,,,,,,82.0,20.0
18,2015-ausopen-1129,2015,ausopen,1129,Santiago Giraldo,Jan Hernych,,,,,,,,,,,32.0,200.0
