,match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2,player1_rank,player2_rank
0,2016-frenchopen-1101,2016,frenchopen,1101,Novak Djokovic,Yen Hsun Lu,,,,,,,,,,,1.0,100.0
1,2016-frenchopen-1103,2016,frenchopen,1103,Gerald Melzer,Aljaz Bedene,,,,,,,,,,,130.0,66.0
2,2016-frenchopen-1105,2016,frenchopen,1105,Bernard Tomic,Brian Baker,,,,,,,,,,,22.0,669.0
3,2016-frenchopen-1107,2016,frenchopen,1107,Paul Henri Mathieu,Santiago Giraldo,,,,,,,,,,,67.0,101.0
4,2016-frenchopen-1109,2016,frenchopen,1109,David Ferrer,Evgeny Donskoy,,,,,,,,,,,12.0,78.0
5,2016-frenchopen-1114,2016,frenchopen,1114,Hyeon Chung,Quentin Halys,,,,,,,,,,,112.0,154.0
6,2016-frenchopen-1116,2016,frenchopen,1116,Vasek Pospisil,Tomas Berdych,,,,,,,,,,,47.0,8.0
7,2016-frenchopen-1117,2016,frenchopen,1117,Rafael Nadal,Sam Groth,,,,,,,,,,,,
8,2016-frenchopen-1119,2016,frenchopen,1119,Nicolas Mahut,Ricardas Berankis,,,,,,,,,,,45.0,52.0
9,2016-frenchopen-1121,2016,frenchopen,1121,Kevin Anderson,Stephane Robert,,,,,,,,,,,20.0,89.0
10,2016-frenchopen-1124,2016,frenchopen,1124,Inigo Cervantes,Dominic Thiem,,,,,,,,,,,,
11,2016-frenchopen-1125,2016,frenchopen,1125,David Goffin,Gregoire Barrere,,,,,,,,,,,13.0,237.0
12,2016-frenchopen-1128,2016,frenchopen,1128,Nicolas Almagro,Philipp Kohlschreiber,,,,,,,,,,,49.0,26.0
13,2016-frenchopen-1132,2016,frenchopen,1132,Jan Lennard Struff,Jo Wilfried Tsonga,,,,,,,,,,,102.0,7.0
14,2016-frenchopen-1133,2016,frenchopen,1133,Milos Raonic,Janko Tipsarevic,,,,,,,,,,,9.0,686.0
15,2016-frenchopen-1134,2016,frenchopen,1134,Mikhail Kukushkin,Adrian Mannarino,,,,,,,,,,,81.0,63.0
16,2016-frenchopen-1136,2016,frenchopen,1136,Julien Benneteau,Lucas Pouille,,,,,,,,,,,550.0,31.0
17,2016-frenchopen-1137,2016,frenchopen,1137,Jack Sock,Robin Haase,,,,,,,,,,,25.0,86.0
18,2016-frenchopen-1138,2016,frenchopen,1138,Dudi Sela,Dustin Brown,,,,,,,,,,,62.0,117.0
19,2016-frenchopen-1140,2016,frenchopen,1140,Marco Trungelliti,Marin Cilic,,,,,,,,,,,167.0,11.0
20,2016-frenchopen-1141,2016,frenchopen,1141,Gilles Simon,Rogerio Dutra Silva,,,,,,,,,,,18.0,85.0
21,2016-frenchopen-1144,2016,frenchopen,1144,Grigor Dimitrov,Viktor Troicki,,,,,,,,,,,36.0,24.0
22,2016-frenchopen-1145,2016,frenchopen,1145,Jeremy Chardy,Leonardo Mayer,,,,,,,,,,,32.0,51.0
23,2016-frenchopen-1148,2016,frenchopen,1148,Lukas Rosol,Stan Wawrinka,,,,,,,,,,,,
24,2016-frenchopen-1149,2016,frenchopen,1149,Kei Nishikori,Simone Bolelli,,,,,,,,,,,6.0,116.0
25,2016-frenchopen-1150,2016,frenchopen,1150,Andrey Kuznetsov,Benjamin Becker,,,,,,,,,,,40.0,94.0
26,2016-frenchopen-1152,2016,frenchopen,1152,Fernando Verdasco,Steve Johnson,,,,,,,,,,,56.0,35.0
27,2016-frenchopen-1153,2016,frenchopen,1153,Nick Kyrgios,Marco Cecchinato,,,,,,,,,,,19.0,124.0
28,2016-frenchopen-1155,2016,frenchopen,1155,Sam Querrey,Bjorn Fratangelo,,,,,,,,,,,37.0,104.0
