,match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2,player1_rank,player2_rank
0,2015-wimbledon-1101,2015,wimbledon,1101,Novak Djokovic,Philipp Kohlschreiber,,,,,,,,,,,1.0,33.0
1,2015-wimbledon-1102,2015,wimbledon,1102,Jarkko Nieminen,Lleyton Hewitt,,,,,,,,,,,91.0,117.0
2,2015-wimbledon-1103,2015,wimbledon,1103,Pierre Hugues Herbert,Hyeon Chung,,,,,,,,,,,151.0,78.0
3,2015-wimbledon-1104,2015,wimbledon,1104,Jan Lennard Struff,Bernard Tomic,,,,,,,,,,,112.0,26.0
4,2015-wimbledon-1105,2015,wimbledon,1105,Leonardo Mayer,Thanasi Kokkinakis,,,,,,,,,,,21.0,69.0
5,2015-wimbledon-1106,2015,wimbledon,1106,Janko Tipsarevic,Marcel Granollers,,,,,,,,,,,478.0,70.0
6,2015-wimbledon-1107,2015,wimbledon,1107,Marsel Ilhan,Jerzy Janowicz,,,,,,,,,,,80.0,47.0
7,2015-wimbledon-1108,2015,wimbledon,1108,Lucas Pouille,Kevin Anderson,,,,,,,,,,,96.0,14.0
8,2015-wimbledon-1109,2015,wimbledon,1109,Marin Cilic,Hiroki Moriya,,,,,,,,,,,9.0,174.0
9,2015-wimbledon-1110,2015,wimbledon,1110,Andreas Haider Maurer,Ricardas Berankis,,,,,,,,,,,55.0,89.0
10,2015-wimbledon-1111,2015,wimbledon,1111,Matthew Ebden,Blaz Rola,,,,,,,,,,,148.0,93.0
11,2015-wimbledon-1112,2015,wimbledon,1112,Go Soeda,John Isner,,,,,,,,,,,90.0,17.0
12,2015-wimbledon-1113,2015,wimbledon,1113,Pablo Cuevas,Denis Kudla,,,,,,,,,,,23.0,105.0
13,2015-wimbledon-1114,2015,wimbledon,1114,Teymuraz Gabashvili,Alexander Zverev,,,,,,,,,,,53.0,76.0
14,2015-wimbledon-1115,2015,wimbledon,1115,Joao Souza,Santiago Giraldo,,,,,,,,,,,79.0,60.0
15,2015-wimbledon-1116,2015,wimbledon,1116,Simone Bolelli,Kei Nishikori,,,,,,,,,,,56.0,5.0
16,2015-wimbledon-1117,2015,wimbledon,1117,Stan Wawrinka,Joao Sousa,,,,,,,,,,,,
17,2015-wimbledon-1118,2015,wimbledon,1118,Victor Estrella Burgos,Benjamin Becker,,,,,,,,,,,,
18,2015-wimbledon-1119,2015,wimbledon,1119,Martin Klizan,Fernando Verdasco,,,,,,,,,,,38.0,42.0
19,2015-wimbledon-1120,2015,wimbledon,1120,Dudi Sela,Dominic Thiem,,,,,,,,,,,85.0,30.0
20,2015-wimbledon-1121,2015,wimbledon,1121,Tommy Robredo,John Millman,,,,,,,,,,,19.0,119.0
21,2015-wimbledon-1122,2015,wimbledon,1122,Donald Young,Marcos Baghdatis,,,,,,,,,,,57.0,59.0
22,2015-wimbledon-1123,2015,wimbledon,1123,Liam Broady,Marinko Matosevic,,,,,,,,,,,181.0,138.0
23,2015-wimbledon-1124,2015,wimbledon,1124,Horacio Zeballos,David Goffin,,,,,,,,,,,128.0,15.0
24,2015-wimbledon-1125,2015,wimbledon,1125,Grigor Dimitrov,Federico Delbonis,,,,,,,,,,,11.0,82.0
25,2015-wimbledon-1126,2015,wimbledon,1126,Lukas Lacko,Steve Johnson,,,,,,,,,,,94.0,52.0
26,2015-wimbledon-1127,2015,wimbledon,1127,Kenny De Schepper,John Patrick Smith,,,,,,,,,,,163.0,160.0
27,2015-wimbledon-1128,2015,wimbledon,1128,Luke Saville,Richard Gasquet,,,,,,,,,,,182.0,20.0
28,2015-wimbledon-1129,2015,wimbledon,1129,Nick Kyrgios,Diego Schwartzman,,,,,,,,,,,,
29,2015-wimbledon-1130,2015,wimbledon,1130,Juan Monaco,Florian Mayer,,,,,,,,,,,35.0,293.0
30,2015-wimbledon-1131,2015,wimbledon,1131,Dusan Lajovic,Tommy Haas,,,,,,,,,,,84.0,848.0
31,2015-wimbledon-1132,2015,wimbledon,1132,Daniel Gimeno Traver,Milos Raonic,,,,,,,,,,,62.0,8.0
32,2015-wimbledon-1133,2015,wimbledon,1133,Luca Vanni,James Ward,,,,,,,,,,,113.0,110.0
33,2015-wimbledon-1134,2015,wimbledon,1134,Jiri Vesely,Paolo Lorenzi,,,,,,,,,,,46.0,88.0
34,2015-wimbledon-1135,2015,wimbledon,1135,Vasek Pospisil,Vincent Millot,,,,,,,,,,,54.0,213.0
35,2015-wimbledon-1136,2015,wimbledon,1136,Tim Smyczek,Fabio Fognini,,,,,,,,,,,72.0,28.0
36,2015-wimbledon-1137,2015,wimbledon,1137,Viktor Troicki,Aleksandr Nedovyesov,,,,,,,,,,,24.0,122.0
37,2015-wimbledon-1138,2015,wimbledon,1138,Radek Stepanek,Aljaz Bedene,,,,,,,,,,,202.0,74.0
38,2015-wimbledon-1139,2015,wimbledon,1139,Dustin Brown,Yen Hsun Lu,,,,,,,,,,,102.0,61.0
39,2015-wimbledon-1140,2015,wimbledon,1140,Thomaz Bellucci,Rafael Nadal,,,,,,,,,,,41.0,10.0
40,2015-wimbledon-1141,2015,wimbledon,1141,Jo Wilfried Tsonga,Gilles Muller,,,,,,,,,,,12.0,43.0
41,2015-wimbledon-1142,2015,wimbledon,1142,Denis Istomin,Albert Ramos Vinolas,,,,,,,,,,,,
42,2015-wimbledon-1143,2015,wimbledon,1143,Alexandr Dolgopolov,Kyle Edmund,,,,,,,,,,,75.0,101.0
43,2015-wimbledon-1144,2015,wimbledon,1144,Elias Ymer,Ivo Karlovic,,,,,,,,,,,133.0,25.0
44,2015-wimbledon-1145,2015,wimbledon,1145,Andreas Seppi,Brydan Klein,,,,,,,,,,,27.0,177.0
45,2015-wimbledon-1146,2015,wimbledon,1146,Sergiy Stakhovsky,Borna Coric,,,,,,,,,,,49.0,39.0
46,2015-wimbledon-1147,2015,wimbledon,1147,Robin Haase,Alejandro Falla,,,,,,,,,,,73.0,130.0
47,2015-wimbledon-1148,2015,wimbledon,1148,Mikhail Kukushkin,Andy Murray,,,,,,,,,,,58.0,3.0
48,2015-wimbledon-1149,2015,wimbledon,1149,Tomas Berdych,Jeremy Chardy,,,,,,,,,,,6.0,37.0
49,2015-wimbledon-1150,2015,wimbledon,1150,Filip Krajinovic,Nicolas Mahut,,,,,,,,,,,121.0,65.0
50,2015-wimbledon-1151,2015,wimbledon,1151,Ernests Gulbis,Lukas Rosol,,,,,,,,,,,81.0,40.0
51,2015-wimbledon-1152,2015,wimbledon,1152,Pablo Andujar,Guillermo Garcia Lopez,,,,,,,,,,,36.0,32.0
52,2015-wimbledon-1153,2015,wimbledon,1153,Gael Monfils,Pablo Carreno Busta,,,,,,,,,,,18.0,66.0
53,2015-wimbledon-1154,2015,wimbledon,1154,Adrian Mannarino,Michael Berrer,,,,,,,,,,,34.0,139.0
54,2015-wimbledon-1155,2015,wimbledon,1155,Yuichi Sugita,Blaz Kavcic,,,,,,,,,,,149.0,111.0
55,2015-wimbledon-1156,2015,wimbledon,1156,Nicolas Almagro,Gilles Simon,,,,,,,,,,,145.0,13.0
56,2015-wimbledon-1157,2015,wimbledon,1157,Feliciano Lopez,Steve Darcis,,,,,,,,,,,16.0,77.0
57,2015-wimbledon-1158,2015,wimbledon,1158,Nikoloz Basilashvili,Facundo Bagnis,,,,,,,,,,,153.0,137.0
58,2015-wimbledon-1159,2015,wimbledon,1159,Benoit Paire,Mikhail Youzhny,,,,,,,,,,,67.0,71.0
59,2015-wimbledon-1160,2015,wimbledon,1160,Ruben Bemelmans,Roberto Bautista Agut,,,,,,,,,,,95.0,22.0
